label,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,nose_x,nose_y,nose_z,nose_v
0,0.569180489,0.336610615,0.020854792,0.999103308,0.423147321,0.342520475,-0.013451293,0.999622345,0.668807864,0.376034945,-0.010619895,0.997028053,0.321706533,0.384122998,-0.112152964,0.999172986,0.695589185,0.239876628,-0.085738868,0.990692675,0.304208279,0.246666074,-0.258512497,0.99661237,0.549264729,0.595564663,0.008040466,0.99897337,0.449874371,0.595580101,-0.008078319,0.999377072,0.677583039,0.694020808,-0.343186647,0.99201256,0.321646392,0.707925022,-0.351771563,0.998037517,0.66431427,0.876659453,-0.014603154,0.976944566,0.332601488,0.882432818,-0.054365061,0.992301464,0.64084357,0.908219337,0.012058806,0.949599147,0.355062366,0.902641058,-0.028537424,0.956859887,0.717411518,0.943036199,-0.123269357,0.938515067,0.29485178,0.948776543,-0.162005723,0.962157547,0.493933409,0.213632166,-0.289456964,0.999996185
0,0.608748853,0.270173103,-0.0501181,0.999984145,0.384127259,0.275221765,-0.04926151,0.99999094,0.684736013,0.431651771,0.022852402,0.980177641,0.300120533,0.435745299,0.03203078,0.982140362,0.575970531,0.532565594,-0.08658243,0.864819109,0.404841244,0.53841573,-0.077186137,0.896315992,0.561288834,0.573539019,-0.008452399,0.99988997,0.42512995,0.572255313,0.008195618,0.999941468,0.826481998,0.642415822,-0.39787966,0.979336321,0.157739997,0.642737031,-0.354082912,0.99389863,0.840453148,0.898049355,0.075764239,0.976508796,0.16712749,0.894880116,0.098779649,0.995386302,0.815222919,0.937003911,0.116456345,0.953115761,0.190589875,0.93152678,0.140306115,0.981159747,0.940912426,0.949068069,-0.083306022,0.925267041,0.068282962,0.947066188,-0.046526846,0.971102059,0.495200813,0.171815008,-0.524727941,0.999999404
0,0.375962466,0.361389011,-0.472884327,0.999829769,0.667923927,0.349989533,-0.445556492,0.999857068,0.156108201,0.31600824,-0.430638313,0.9956429,0.853562534,0.274019122,-0.360619724,0.995788395,0.137838721,0.14808616,-0.43721813,0.964838624,0.86501658,0.128073454,-0.324612856,0.991049409,0.450066924,0.673100412,-0.010595287,0.999932289,0.623342633,0.655758619,0.009187969,0.999911189,0.218555242,0.779324472,0.339515418,0.992293835,0.748260736,0.707040966,0.544104576,0.934000432,0.236512229,0.975487649,0.640324593,0.946156681,0.793941736,0.889935553,0.951189697,0.889490068,0.264736593,1.005946875,0.684787631,0.930243552,0.789854288,0.926794291,1.002212167,0.862467051,0.194390982,0.963764012,0.797713876,0.871178031,0.853057563,0.896874368,1.163725734,0.80892849,0.531864464,0.23133114,-0.22804603,0.999985695
0,0.563763201,0.416794181,-0.192448065,0.989726722,0.437721908,0.419194818,-0.214539573,0.996347964,0.568544388,0.289048046,-0.36946708,0.990325212,0.416426241,0.29045102,-0.407116413,0.996309817,0.49481523,0.194021642,-0.409225821,0.973323047,0.488462478,0.191800326,-0.367282838,0.981838584,0.54471612,0.660901845,-0.008596738,0.997843146,0.446082979,0.661612868,0.008301908,0.998927057,0.69486028,0.673046768,-0.507225037,0.974950314,0.293260843,0.688595414,-0.503335774,0.991864979,0.706019759,0.854896903,-0.173304051,0.939346552,0.299102485,0.853428841,-0.167135388,0.965710998,0.695471466,0.870928109,-0.147151545,0.837345481,0.318763196,0.86891067,-0.140323475,0.898943603,0.716266632,0.908981383,-0.331481308,0.864045382,0.274271309,0.905673146,-0.303243428,0.897116423,0.493909419,0.361028165,-0.492611587,0.999744236
0,0.569180489,0.336610615,0.020854792,0.999103308,0.423147321,0.342520475,-0.013451293,0.999622345,0.668807864,0.376034945,-0.010619895,0.997028053,0.321706533,0.384122998,-0.112152964,0.999172986,0.695589185,0.239876628,-0.085738868,0.990692675,0.304208279,0.246666074,-0.258512497,0.99661237,0.549264729,0.595564663,0.008040466,0.99897337,0.449874371,0.595580101,-0.008078319,0.999377072,0.677583039,0.694020808,-0.343186647,0.99201256,0.321646392,0.707925022,-0.351771563,0.998037517,0.66431427,0.876659453,-0.014603154,0.976944566,0.332601488,0.882432818,-0.054365061,0.992301464,0.64084357,0.908219337,0.012058806,0.949599147,0.355062366,0.902641058,-0.028537424,0.956859887,0.717411518,0.943036199,-0.123269357,0.938515067,0.29485178,0.948776543,-0.162005723,0.962157547,0.493933409,0.213632166,-0.289456964,0.999996185
0,0.375962466,0.361389011,-0.472884327,0.999829769,0.667923927,0.349989533,-0.445556492,0.999857068,0.156108201,0.31600824,-0.430638313,0.9956429,0.853562534,0.274019122,-0.360619724,0.995788395,0.137838721,0.14808616,-0.43721813,0.964838624,0.86501658,0.128073454,-0.324612856,0.991049409,0.450066924,0.673100412,-0.010595287,0.999932289,0.623342633,0.655758619,0.009187969,0.999911189,0.218555242,0.779324472,0.339515418,0.992293835,0.748260736,0.707040966,0.544104576,0.934000432,0.236512229,0.975487649,0.640324593,0.946156681,0.793941736,0.889935553,0.951189697,0.889490068,0.264736593,1.005946875,0.684787631,0.930243552,0.789854288,0.926794291,1.002212167,0.862467051,0.194390982,0.963764012,0.797713876,0.871178031,0.853057563,0.896874368,1.163725734,0.80892849,0.531864464,0.23133114,-0.22804603,0.999985695
0,0.608748853,0.270173103,-0.0501181,0.999984145,0.384127259,0.275221765,-0.04926151,0.99999094,0.684736013,0.431651771,0.022852402,0.980177641,0.300120533,0.435745299,0.03203078,0.982140362,0.575970531,0.532565594,-0.08658243,0.864819109,0.404841244,0.53841573,-0.077186137,0.896315992,0.561288834,0.573539019,-0.008452399,0.99988997,0.42512995,0.572255313,0.008195618,0.999941468,0.826481998,0.642415822,-0.39787966,0.979336321,0.157739997,0.642737031,-0.354082912,0.99389863,0.840453148,0.898049355,0.075764239,0.976508796,0.16712749,0.894880116,0.098779649,0.995386302,0.815222919,0.937003911,0.116456345,0.953115761,0.190589875,0.93152678,0.140306115,0.981159747,0.940912426,0.949068069,-0.083306022,0.925267041,0.068282962,0.947066188,-0.046526846,0.971102059,0.495200813,0.171815008,-0.524727941,0.999999404
0,0.543115437,0.351650327,-0.022179509,0.999841332,0.360560477,0.357561886,-0.084437124,0.999882579,0.670038342,0.362318397,-0.099982984,0.998140931,0.232324287,0.362910599,-0.216721535,0.999584258,0.71861577,0.243737787,-0.286357105,0.996790707,0.207668051,0.22900632,-0.404288828,0.998789012,0.512057722,0.633422375,0.010998154,0.999576628,0.394346893,0.636473835,-0.01087357,0.999803483,0.647734463,0.751769185,-0.432331473,0.997207701,0.263066173,0.772518158,-0.391815245,0.999443471,0.623601139,0.896714926,0.093721882,0.988368869,0.288669467,0.921364188,0.025241328,0.998348355,0.600707948,0.919204593,0.138610229,0.969716728,0.31339407,0.945668399,0.058696464,0.98648572,0.690093279,0.939378858,-0.020404516,0.972678602,0.22170116,0.975918889,-0.11441125,0.991676331,0.457412511,0.277920961,-0.396586686,0.999996305
0,0.470771164,0.242205203,0.018241862,0.999859214,0.352048576,0.258171797,-0.01922388,0.999857903,0.492831945,0.396325052,-0.107526228,0.976528108,0.339288801,0.423003733,-0.146526113,0.966439724,0.444425493,0.404502481,-0.390271157,0.950827479,0.389782339,0.400006771,-0.383227617,0.964308321,0.453362554,0.552839875,0.000597041,0.999667168,0.372810066,0.550225735,-0.000677515,0.999798238,0.571289301,0.65511018,-0.26491347,0.997879624,0.254381269,0.6627689,-0.219942927,0.998711824,0.578116596,0.877376497,0.045830999,0.995174825,0.23860164,0.896710098,0.039211154,0.998347044,0.564592361,0.90948844,0.071117654,0.976859391,0.248965889,0.931102216,0.059277885,0.98333168,0.618159592,0.943913102,-0.057060756,0.982920349,0.190912008,0.9369151,-0.072178401,0.987888515,0.41416207,0.117683709,-0.24337849,0.999996424
0,0.590724885,0.316062778,-0.344653994,0.999291778,0.454843104,0.315534174,-0.335814893,0.99990809,0.684358954,0.363816977,-0.495102048,0.99835217,0.351464331,0.340419948,-0.500073135,0.999274671,0.712465107,0.238158852,-0.716749191,0.994787097,0.344810843,0.216817647,-0.740172029,0.997290552,0.56454283,0.549122572,-0.004666651,0.998645127,0.481917948,0.548292279,0.004356614,0.999708354,0.677540004,0.63587302,-0.363609701,0.98869276,0.358756006,0.642698348,-0.32582435,0.996555567,0.698334813,0.814496636,-0.068052061,0.982725084,0.332208574,0.820511341,-0.055704262,0.993083835,0.685988247,0.84594667,-0.046409033,0.95563817,0.345627308,0.846315742,-0.03642337,0.971756935,0.752373338,0.857209444,-0.20151563,0.949761927,0.272008717,0.859852433,-0.187152594,0.966081798,0.520304143,0.210329145,-0.667691529,0.999999166
0,0.603441656,0.527058244,-0.001253678,0.99948585,0.431518853,0.530134797,-0.001740651,0.999910951,0.73684901,0.521694779,-0.019477027,0.997016191,0.296512544,0.530714393,-0.051674694,0.999033689,0.764626145,0.446265221,-0.119675219,0.989465833,0.264575928,0.459318697,-0.241354778,0.997092247,0.58362186,0.695519805,-0.01572427,0.999020457,0.4682163,0.696002543,0.016030531,0.999638915,0.751888394,0.749781609,-0.327550828,0.992565036,0.293240309,0.754288077,-0.337526202,0.998226345,0.829024196,0.87431699,-0.141931742,0.979112267,0.228018135,0.879856229,-0.160062447,0.995720923,0.816464722,0.899461448,-0.132961452,0.938126624,0.249903813,0.899279475,-0.150558397,0.981510401,0.900821626,0.899527311,-0.335573345,0.942566276,0.163588792,0.906175017,-0.339502275,0.980779827,0.507950127,0.469276994,-0.371636361,0.999986887
0,0.629232109,0.188978881,0.012664281,0.999341786,0.459639549,0.193258852,0.039762553,0.999854445,0.755840898,0.253971815,-0.130556956,0.998468578,0.338889062,0.250810057,-0.147222385,0.99957782,0.774379492,0.032656968,-0.248271555,0.988906622,0.320333093,0.039146423,-0.361887842,0.99824667,0.605568647,0.62305063,-0.008821853,0.995443821,0.501662195,0.627637386,0.008731521,0.997672141,0.774589777,0.731756568,-0.344830632,0.972402155,0.32870549,0.725787401,-0.307960689,0.98631984,0.788204134,1.026663542,-0.122145958,0.872250199,0.335944176,1.028133869,-0.105866402,0.935293496,0.765998244,1.073063612,-0.103973091,0.847364008,0.377120137,1.067044973,-0.087783173,0.87411648,0.851671636,1.14580822,-0.242838115,0.676099539,0.294587523,1.144727945,-0.20543915,0.709049106,0.535651565,0.024170518,-0.23308672,0.999997377
0,0.583871067,0.317807585,0.187219039,0.99891746,0.444472849,0.310012966,0.181575492,0.999662042,0.642509937,0.376555413,-0.11937052,0.973083436,0.394558251,0.358463377,-0.146023288,0.976990342,0.53757441,0.322221994,-0.358263582,0.910038471,0.502881944,0.32123816,-0.380695164,0.900224984,0.553798378,0.595777452,-0.012685266,0.99980408,0.459601372,0.590334773,0.012699657,0.999929786,0.708817363,0.65648967,-0.273737818,0.993617296,0.307265043,0.636056125,-0.278625816,0.998781025,0.679434121,0.875373602,1.97E-05,0.98709017,0.306710482,0.873621225,0.004000193,0.997675955,0.661012053,0.907378793,0.021663921,0.964402378,0.320013106,0.903347015,0.027234936,0.985340297,0.738066196,0.924414098,-0.12953046,0.958363771,0.240507603,0.91300869,-0.111205481,0.981214762,0.515304804,0.214170396,-0.048500687,0.999996901
0,0.584319472,0.270495653,0.099635646,0.996612132,0.460903376,0.269382298,0.026936971,0.998297513,0.600968182,0.399928808,-0.092789449,0.917487264,0.485075355,0.407368243,-0.143343806,0.844951451,0.562320411,0.304216564,-0.285883814,0.890965939,0.535178542,0.289534837,-0.279332072,0.908847094,0.55081594,0.537026465,-1.04E-05,0.998172879,0.473573923,0.533588588,0.000248054,0.999427557,0.688364625,0.588414669,-0.25021106,0.985288918,0.363013923,0.595637918,-0.353070974,0.996844411,0.672736168,0.787712634,-0.062963501,0.960895479,0.341967702,0.797788978,-0.123678282,0.992136478,0.658900142,0.820728421,-0.051275328,0.912447512,0.35472554,0.827214599,-0.106491908,0.963335037,0.734261394,0.822783589,-0.184850305,0.893558741,0.267466486,0.833749831,-0.249335438,0.96312499,0.528338671,0.170694619,-0.152535886,0.999952435
0,0.542821527,0.4794752,-0.108474657,0.998780906,0.440588385,0.479549378,-0.119008049,0.999837637,0.620637655,0.462704748,-0.173927173,0.998444259,0.35681957,0.460027874,-0.176202312,0.999658704,0.634132981,0.347328871,-0.281865776,0.994999886,0.336192578,0.359966099,-0.286969155,0.99918431,0.524092317,0.70143187,-0.005910782,0.99844712,0.46102345,0.699186504,0.005827541,0.999639273,0.632288218,0.735571384,-0.216030955,0.994853199,0.361121148,0.74165678,-0.204380184,0.998464823,0.618322909,0.899818778,-0.001729897,0.989513874,0.374624729,0.90515554,0.008822222,0.997784197,0.605271816,0.923605859,0.014605357,0.972475111,0.390246689,0.935204268,0.025067555,0.993112385,0.668312073,0.937085807,-0.081755221,0.966182292,0.325017154,0.943032742,-0.062660374,0.987643898,0.499358118,0.420225799,-0.336195767,0.999995708
0,0.534186244,0.367267668,0.039496671,0.999972105,0.361249954,0.375145346,-0.164330587,0.999980092,0.559126377,0.447660983,0.097590037,0.961093128,0.320380092,0.459968716,-0.352748454,0.99612087,0.559165716,0.512749732,-0.173414126,0.975422919,0.423027664,0.46257931,-0.694878161,0.995694518,0.519749045,0.539685488,0.043259598,0.999805033,0.404067606,0.545220315,-0.043101404,0.999926567,0.689773083,0.597793162,-0.29649654,0.999211073,0.254307002,0.642920792,-0.314828485,0.999375284,0.656442583,0.686313272,0.326194882,0.995160758,0.270555884,0.738808692,0.186410412,0.999181092,0.633215308,0.70209676,0.379387677,0.98564142,0.291402936,0.751225412,0.225056112,0.984158635,0.735401511,0.712651134,0.214955568,0.987959027,0.199865699,0.773339391,-0.016009191,0.995169938,0.499368459,0.337207139,-0.429503471,0.999994993
0,0.561468065,0.402170718,-0.007504767,0.999415398,0.476979434,0.404174626,0.001295196,0.999861121,0.621166468,0.436328709,-0.109413221,0.997608423,0.416141778,0.423923761,-0.08182051,0.999531031,0.622127056,0.327297747,-0.237255499,0.991970003,0.417863876,0.316592306,-0.193404406,0.997969568,0.544174969,0.614715576,-0.004677853,0.999459207,0.492047012,0.611877978,0.004542713,0.999795496,0.623326302,0.667672396,-0.203178942,0.995394111,0.413805753,0.666133463,-0.183146834,0.998164713,0.61581248,0.81888324,0.026818542,0.989084542,0.420374751,0.823004842,0.028529685,0.997928739,0.607253194,0.843114555,0.046948556,0.975886583,0.429614365,0.844612896,0.047267064,0.991693079,0.644409895,0.866087914,-0.029773118,0.969742477,0.39158836,0.860915422,-0.026854357,0.987606823,0.519692957,0.313044161,-0.178337827,0.999999166
0,0.629232109,0.188978881,0.012664281,0.999341786,0.459639549,0.193258852,0.039762553,0.999854445,0.755840898,0.253971815,-0.130556956,0.998468578,0.338889062,0.250810057,-0.147222385,0.99957782,0.774379492,0.032656968,-0.248271555,0.988906622,0.320333093,0.039146423,-0.361887842,0.99824667,0.605568647,0.62305063,-0.008821853,0.995443821,0.501662195,0.627637386,0.008731521,0.997672141,0.774589777,0.731756568,-0.344830632,0.972402155,0.32870549,0.725787401,-0.307960689,0.98631984,0.788204134,1.026663542,-0.122145958,0.872250199,0.335944176,1.028133869,-0.105866402,0.935293496,0.765998244,1.073063612,-0.103973091,0.847364008,0.377120137,1.067044973,-0.087783173,0.87411648,0.851671636,1.14580822,-0.242838115,0.676099539,0.294587523,1.144727945,-0.20543915,0.709049106,0.535651565,0.024170518,-0.23308672,0.999997377
0,0.583871067,0.317807585,0.187219039,0.99891746,0.444472849,0.310012966,0.181575492,0.999662042,0.642509937,0.376555413,-0.11937052,0.973083436,0.394558251,0.358463377,-0.146023288,0.976990342,0.53757441,0.322221994,-0.358263582,0.910038471,0.502881944,0.32123816,-0.380695164,0.900224984,0.553798378,0.595777452,-0.012685266,0.99980408,0.459601372,0.590334773,0.012699657,0.999929786,0.708817363,0.65648967,-0.273737818,0.993617296,0.307265043,0.636056125,-0.278625816,0.998781025,0.679434121,0.875373602,1.97E-05,0.98709017,0.306710482,0.873621225,0.004000193,0.997675955,0.661012053,0.907378793,0.021663921,0.964402378,0.320013106,0.903347015,0.027234936,0.985340297,0.738066196,0.924414098,-0.12953046,0.958363771,0.240507603,0.91300869,-0.111205481,0.981214762,0.515304804,0.214170396,-0.048500687,0.999996901
0,0.542821527,0.4794752,-0.108474657,0.998780906,0.440588385,0.479549378,-0.119008049,0.999837637,0.620637655,0.462704748,-0.173927173,0.998444259,0.35681957,0.460027874,-0.176202312,0.999658704,0.634132981,0.347328871,-0.281865776,0.994999886,0.336192578,0.359966099,-0.286969155,0.99918431,0.524092317,0.70143187,-0.005910782,0.99844712,0.46102345,0.699186504,0.005827541,0.999639273,0.632288218,0.735571384,-0.216030955,0.994853199,0.361121148,0.74165678,-0.204380184,0.998464823,0.618322909,0.899818778,-0.001729897,0.989513874,0.374624729,0.90515554,0.008822222,0.997784197,0.605271816,0.923605859,0.014605357,0.972475111,0.390246689,0.935204268,0.025067555,0.993112385,0.668312073,0.937085807,-0.081755221,0.966182292,0.325017154,0.943032742,-0.062660374,0.987643898,0.499358118,0.420225799,-0.336195767,0.999995708
0,0.534186244,0.367267668,0.039496671,0.999972105,0.361249954,0.375145346,-0.164330587,0.999980092,0.559126377,0.447660983,0.097590037,0.961093128,0.320380092,0.459968716,-0.352748454,0.99612087,0.559165716,0.512749732,-0.173414126,0.975422919,0.423027664,0.46257931,-0.694878161,0.995694518,0.519749045,0.539685488,0.043259598,0.999805033,0.404067606,0.545220315,-0.043101404,0.999926567,0.689773083,0.597793162,-0.29649654,0.999211073,0.254307002,0.642920792,-0.314828485,0.999375284,0.656442583,0.686313272,0.326194882,0.995160758,0.270555884,0.738808692,0.186410412,0.999181092,0.633215308,0.70209676,0.379387677,0.98564142,0.291402936,0.751225412,0.225056112,0.984158635,0.735401511,0.712651134,0.214955568,0.987959027,0.199865699,0.773339391,-0.016009191,0.995169938,0.499368459,0.337207139,-0.429503471,0.999994993
0,0.584319472,0.270495653,0.099635646,0.996612132,0.460903376,0.269382298,0.026936971,0.998297513,0.600968182,0.399928808,-0.092789449,0.917487264,0.485075355,0.407368243,-0.143343806,0.844951451,0.562320411,0.304216564,-0.285883814,0.890965939,0.535178542,0.289534837,-0.279332072,0.908847094,0.55081594,0.537026465,-1.04E-05,0.998172879,0.473573923,0.533588588,0.000248054,0.999427557,0.688364625,0.588414669,-0.25021106,0.985288918,0.363013923,0.595637918,-0.353070974,0.996844411,0.672736168,0.787712634,-0.062963501,0.960895479,0.341967702,0.797788978,-0.123678282,0.992136478,0.658900142,0.820728421,-0.051275328,0.912447512,0.35472554,0.827214599,-0.106491908,0.963335037,0.734261394,0.822783589,-0.184850305,0.893558741,0.267466486,0.833749831,-0.249335438,0.96312499,0.528338671,0.170694619,-0.152535886,0.999952435
1,0.375496805,0.268093705,0.006452162,0.999793947,0.309527397,0.262244701,-0.060603537,0.999068201,0.429319561,0.247657567,0.004217442,0.997245669,0.26396811,0.260929406,-0.078632861,0.994964898,0.472805023,0.238211751,-0.053663328,0.99823463,0.215993062,0.263746023,-0.114202954,0.991599679,0.359239638,0.600635529,0.01949857,0.999003351,0.315545052,0.593663752,-0.019469377,0.998604357,0.43758747,0.686378658,-0.070630319,0.997222066,0.262376785,0.765868902,-0.065294333,0.997868299,0.431167334,0.928858519,0.004833639,0.991045892,0.208074033,0.931135535,-0.022033496,0.998161495,0.422776818,0.961731851,0.008821563,0.978314102,0.206067652,0.953126132,-0.021636972,0.966670811,0.461317539,0.978847027,-0.041959319,0.980020761,0.192658767,0.971859932,-0.092104159,0.991168857,0.3646909,0.157237977,-0.076176777,0.999940634
1,0.528838515,0.444328964,-0.13434428,0.998735249,0.440936595,0.437321186,-0.048546117,0.999957204,0.625478387,0.421478003,-0.178188264,0.992862284,0.335262358,0.413940668,-0.064243004,0.996684015,0.700485468,0.413169593,-0.286477506,0.965854406,0.251697898,0.402510107,-0.196726859,0.995163918,0.535774767,0.69741106,-0.054922093,0.998743713,0.488274366,0.691453993,0.054861072,0.999933362,0.628831923,0.776639402,-0.007983844,0.994579554,0.36359635,0.714381039,-0.158552691,0.998781741,0.727183223,0.854706585,0.217456192,0.993015528,0.34555459,0.908854127,-0.088990226,0.997318685,0.736124456,0.871269703,0.23487474,0.956502378,0.361403525,0.932841122,-0.088978693,0.990074158,0.754392862,0.887958765,0.129118979,0.980170727,0.294190705,0.953908801,-0.196044743,0.992215574,0.447459459,0.364411622,-0.26381436,0.9999367
1,0.552449703,0.290186673,-0.187706441,0.999676943,0.421896577,0.281566679,-0.004988463,0.999640465,0.673666596,0.266163766,-0.258205473,0.99934572,0.312697977,0.254431933,0.00264866,0.985673964,0.774285078,0.256333113,-0.373984545,0.995577097,0.211631387,0.20306775,-0.153751954,0.986023784,0.537117422,0.611869037,-0.091279127,0.998173833,0.450443566,0.597430766,0.090982176,0.9995839,0.662380338,0.746921659,-0.147471055,0.998473942,0.309682786,0.624086618,-0.160622954,0.997507572,0.772117257,0.88773632,0.051031832,0.997316658,0.283959508,0.863142371,-0.026423814,0.995748699,0.781475127,0.905016422,0.065809026,0.968061805,0.301734924,0.900886834,-0.019195396,0.993167341,0.787216127,0.95298028,-0.089434803,0.990625381,0.209525466,0.914344072,-0.12420062,0.98869729,0.448676199,0.170858592,-0.236634657,0.999972105
1,0.597328007,0.343071252,-0.143964082,0.99986136,0.396312594,0.333854496,-0.199582249,0.999506235,0.750759363,0.330774039,-0.226961061,0.996681392,0.236446396,0.335668564,-0.280608684,0.98662591,0.876839161,0.304527134,-0.389637232,0.995199561,0.095109463,0.322300702,-0.435893565,0.955294132,0.52058351,0.625668228,0.014412501,0.999246001,0.385322332,0.621843874,-0.014407721,0.999237895,0.705747128,0.621145606,-0.428094536,0.99027741,0.22229062,0.730842829,-0.159812421,0.995575547,0.73016119,0.813521862,-0.046934538,0.968231082,0.07131958,0.840798736,0.126533955,0.992979348,0.713501811,0.8500458,-0.017663801,0.917287409,0.065065056,0.851478398,0.143359751,0.923679829,0.802219033,0.869773865,-0.168699369,0.945616901,0.028603911,0.872245967,-0.04690177,0.976663053,0.555526435,0.23408708,-0.395539939,0.999943495
1,0.604235709,0.455781698,-0.18848826,0.999161124,0.455942094,0.447200298,-0.003154008,0.999811232,0.728806674,0.449715227,-0.258988112,0.997211516,0.342087835,0.43837589,0.017206442,0.977839112,0.841122329,0.442175567,-0.355347782,0.985890388,0.227690667,0.427627772,-0.173146814,0.98097688,0.57983464,0.669353247,-0.086156502,0.990023911,0.48622483,0.663331449,0.08595521,0.998751998,0.716313899,0.763230741,-0.1771359,0.997332573,0.328492701,0.671194792,-0.148350582,0.997559905,0.839512646,0.843785942,0.009563196,0.997079611,0.30473578,0.845072389,0.01762701,0.997065485,0.851736724,0.859190166,0.021323372,0.981779873,0.318502188,0.870495915,0.027933404,0.99609369,0.885439396,0.880888939,-0.134974867,0.991384387,0.228423625,0.878430188,-0.075679839,0.991161704,0.474428982,0.374511003,-0.223578647,0.999957561
1,0.549182475,0.293567717,0.0358399,0.999518156,0.47535038,0.346535295,-0.17275095,0.999821126,0.592927098,0.209770933,0.017182745,0.977819264,0.43272227,0.433887541,-0.280363262,0.948906183,0.647764385,0.120908082,-0.058669288,0.981339633,0.442403108,0.427672386,-0.410036772,0.873339117,0.578386605,0.521220446,0.062226072,0.999936104,0.509709179,0.525934935,-0.062235944,0.999926209,0.721069276,0.552107155,-0.003099443,0.99902308,0.383919209,0.611162305,-0.111927278,0.999762475,0.745755255,0.687411129,0.261648804,0.998545647,0.260365963,0.696240485,0.023752751,0.999641299,0.732728601,0.70693022,0.282239348,0.993473113,0.251830101,0.707708478,0.034708757,0.993770421,0.813671112,0.71471715,0.190161303,0.994888842,0.210801691,0.723512352,-0.067550741,0.998480618,0.470739782,0.243635446,-0.157518238,0.999977827
1,0.567715764,0.27513963,-0.175534651,0.999510765,0.453518212,0.250827014,-0.059015628,0.999939084,0.656940401,0.26978761,-0.222239196,0.998143196,0.363454491,0.255455434,-0.044123296,0.991406202,0.734790206,0.245882213,-0.316656679,0.989098668,0.280474126,0.235043764,-0.181988463,0.990664721,0.537480354,0.600687861,-0.053937588,0.996964395,0.466080397,0.581138432,0.053859025,0.999652267,0.624019504,0.741858125,-0.106591821,0.996322274,0.345497698,0.628461182,-0.137501791,0.99865973,0.727631152,0.870216608,0.034468237,0.995731652,0.318521142,0.878590584,-0.021678559,0.997603953,0.741280258,0.881421447,0.042398304,0.962311149,0.328694999,0.921991944,-0.015771324,0.994126678,0.743300796,0.936207056,-0.089650691,0.986437023,0.253611714,0.912391305,-0.118146941,0.991873085,0.477552384,0.170354873,-0.29389444,0.999955177
1,0.488495409,0.346813202,0.103127509,0.999904752,0.470845968,0.334600598,-0.143496394,0.999922037,0.517187178,0.364246786,0.095222309,0.695530891,0.374353915,0.326912254,-0.171712667,0.987203062,0.531006753,0.38125208,-0.044779267,0.708866,0.332529902,0.34075731,-0.159843117,0.90121758,0.459627718,0.592179477,0.12124978,0.999633431,0.50254333,0.600711286,-0.121294864,0.999775589,0.36188975,0.718200386,0.1638854,0.988693535,0.648140311,0.642421782,-0.086313695,0.998460054,0.264594197,0.835076571,0.192754239,0.987459421,0.662162364,0.84200716,-0.011296207,0.997992516,0.246226132,0.864949703,0.196428001,0.991503239,0.64748776,0.875461698,-0.007194136,0.993402302,0.26080516,0.866543114,0.168718159,0.976944149,0.716763258,0.87557292,-0.045335326,0.992072999,0.520056427,0.245811924,-0.0079816,0.999991655
1,0.519595325,0.41724956,-0.179917648,0.999850154,0.40960142,0.411542594,0.118108556,0.999490261,0.624132216,0.432576388,-0.261265904,0.998897076,0.323139161,0.413444549,0.188204437,0.966790915,0.71947968,0.431603253,-0.380049914,0.995426118,0.244408548,0.403970033,0.06219022,0.983058691,0.516857386,0.612789035,-0.120640285,0.997530639,0.447317213,0.613440514,0.120450042,0.998213291,0.639334917,0.709103584,-0.26868552,0.999073982,0.305878162,0.641770661,-0.004704339,0.995165467,0.775630772,0.803580701,-0.2296523,0.998830378,0.307223439,0.790268302,0.10590551,0.989732087,0.800781131,0.815434635,-0.23203741,0.982658863,0.328252584,0.813200712,0.110709243,0.988291204,0.773752213,0.8449561,-0.411659062,0.996097267,0.252702147,0.832769632,0.032568421,0.98269397,0.42066735,0.339934349,-0.109702088,0.999942064
